TweetID,Label
1540622331344723969,neu
1540194429876805632,pos
1540035627336474627,neg
1540035524831985671,neg
1540035418871169031,neu
1540035342845329414,pos
1540035338156081154,neu
1540035246309130247,neu
1540035204169220096,neu
1540035050913337347,neg
1582984379282132992,neu
1540034960622485504,neg
1540034940875804680,neu
1582982164856983552,neu
1540034913046503429,neu
1540034844234850304,neu
1583526651115163649,neu
1561420289153826816,neu
1540034560842399744,neu
1540034446686027776,pos
1540034432953974784,neg
1540034099800412162,neg
1540033864948752384,neu
1540033768572035073,neg
1540033679048720391,neg
1540033603895271424,neu
1540033573335584768,neg
1540033501684273152,neu
1540033434696957954,neg
1559608122305499137,pos
1540033398709915649,pos
1540033379399344129,neg
1540033301058134019,neg
1540033214529544198,neg
1540033180874539008,neg
1540033025760796676,neg
1540032995289186309,neu
1540032944370237444,pos
1540032901374513152,neu
1540032900736983041,neu
1540032879756984321,neg
1540032809145966592,neu
1540032769404846081,neg
1540032733493223424,neg
1540032723435266049,neu
1540032677176397826,pos
1540032425580961792,neg
1540032397965664258,pos
1583607504558096385,neu
1540032311814766592,pos
1540032193975697410,neg
1540031787715510274,neu
1540031670933504008,neg
1540031601903603714,pos
1540031592558739458,pos
1580908354007810048,neu
1540031132535775233,neu
1540030949504720896,neu
1540030872816177153,neu
1540030868055629824,neg
1540030859285340161,pos
1540030809880535041,neu
1540030772387758082,pos
1540030674878582785,neg
1540030640434909190,neg
1540030591562825729,pos
1540030499216920577,neg
1540030437724196864,neu
1540030370946895873,neu
1540030327665889280,pos
1540030112405626880,neg
1540030099248107522,neg
1540030094646956035,pos
1540030029731594242,pos
1540029960894783488,neu
1583481836508164096,neu
1540029858813706243,neg
1540029726848421890,neu
1540029703725228033,neg
1583608831166533633,neu
1540029688667578368,neu
1540029663237603329,pos
1540029613035982848,neu
1583608831166533633,neu
1540029316855128065,pos
1540029281765658627,pos
1540029196604526594,neu
1540029188161372161,neu
1540029186647130112,neu
1540028760015179777,pos
1540028659947421701,neu
1540028647284801547,pos
1540028641043693568,neu
1540028627785482240,neg
1540028485854547968,neg
1540028377335209985,neg
1540028336960937984,neu
1540028313233772545,neg
1540028202998980608,neu
1540027972412968961,neu
1540027596418711554,neu
1583606966756442112,neu
1540027540781268994,neu
1540027521101709316,pos
1540027509177204742,neg
1540027454814822401,pos
1540027432186658816,neu
1540027395289366529,neu
1540027358593392641,neu
1540027339958112258,neu
1540027274153656321,neu
1540027203290894336,neu
1540027194214334469,neg
1575175435809599488,neg
1540027183728558082,neg
1582929447468298240,neg
1540027152967651328,neu
1540027015629312003,pos
1540026993147797507,neg
1540026981286289414,neu
1540026939863359490,neg
1551486185511432192,neg
1540026880631488515,neu
1540026732031475713,pos
1540026668659736579,pos
1540026471720390661,neu
1556885868828303360,neg
1540026080207245316,pos
1540025964331253760,neg
1540025913747849218,neu
1540025905128640512,neg
1540025888846352386,neg
1540025879476293638,neg
1540025780125794305,neg
1540025660860731392,neg
1540025567751421953,neu
1540025556569411586,pos
1540025467369054209,neu
1540025460054282240,pos
1540025090280198146,pos
1540025051096940547,neg
1540025040586014720,neg
1562878658775171072,neu
1583033531126513664,neg
1540024882750169088,neg
1540024878258159616,neg
1540024808347418625,neg
1540024752336683010,neu
1540024622925627396,pos
1540024587693465602,neu
1540024497390161923,neu
1540024429836648448,neu
1540024401508401152,pos
1540024340309315588,pos
1540024334198231048,neu
1540024296810356737,neg
1540024277386272768,neu
1579640093790588930,neg
1540024224340910080,pos
1540024009387122688,neg
1583608831166533633,neu
1540023960703799297,neu
1540023896891588610,pos
1540023894077313025,pos
1540023866550001666,pos
1540023800363884550,neg
1540023707598561281,pos
1540023686287298560,neg
1540023686115332097,neg
1540023665412153349,neg
1583563277900034048,pos
1540023651990388738,neg
1540030112405626880,neu
1540023611737653249,neu
1540023425481195521,neg
1540023328102047744,neg
1550955554025218050,pos
1540048682082516999,neg
1540023188108808193,pos
1540023146799046658,neu
1540023141711454212,neu
1540023127232634883,neu
1540023091669131264,neu
1540022996932468738,neg
1540022910680809473,neu
1583607504558096385,neu
1540022676366000129,pos
1583605598054395906,neg
1583527516983398400,neu
1540022541372235777,neg
1540022414070923264,neg
1540022209829388289,pos
1540022187586977792,neg
1540022175083667457,pos
1540022174639063049,neu
1540022056103845890,pos
1540021979436257282,neg
1540021823806607368,neu
1540021700317822976,neu
1540021665723301889,neu
1540021631908777988,pos
1540021555345883136,neu
1540021526174601217,neu
1540021519442710529,neu
1540021458163961857,neu
1563373506145841152,neu
1540021363930550273,neu
1540021227162673163,neg
1540021165061820418,neu
1540039151709573123,neu
1540021037496147971,neu
1540021000141606912,neg
1540020943313162240,pos
1540020886639607809,neu
1581418000586256384,neu
1540020779953410049,neu
1540020748995158017,pos
1540020728728272905,neu
1540020718926286848,neg
1540020694578339840,neu
1540020684474273795,neu
1583608831166533633,neu
1540020603717128192,neg
1540231965349216256,pos
1540020497185898496,neg
1540020423466930176,neu
1540020382643548162,neg
1540020347612848129,neu
1563083203530805249,neu
1540020330806362112,neg
1540339020756144133,pos
1540020041093111808,pos
1540020016690626560,pos
1540019925800075266,neg
1582794650062327808,neg
1582739063807037440,neg
1540019723051667462,pos
1540019710204563457,neu
1540019649089241088,neg
1557593112578605056,neu
1540019604617052163,neg
1540019525890064385,pos
1540019525378314246,pos
1540019519501938688,neg
1540019455668912128,neu
1540019420516552705,neu
1540019420340314114,neu
1540019323292483584,neu
1540019297455595520,neu
1540019240916451328,neu
1583321342211784705,neu
1540019168958992384,neu
1582602320051064832,neu
1551575444725678080,neg
1540018743123779586,neu
1540018724907978753,pos
1540018697611497472,pos
1540018695757615109,neu
1540018693576458240,neg
1540018679596961792,neg
1540018657983594496,neu
1540018604133031938,neg
1583608831166533633,neu
1540018526655856641,pos
1583608831166533633,neg
1540018385156820993,neu
1540018270199234560,neu
1540018267045171200,neg
1582451030272659456,neu
1540018124644401152,neg
1540018115140009984,neu
1550875826664525826,neu
1540018012698431490,pos
1540018008055287810,pos
1540017943613931523,neu
1540017894171475969,neu
1540017879676059649,neu
1540017862651305986,neu
1540017749312901120,neu
1540017625392205830,neu
1540018693576458240,neu
1540017412698931201,neu
1540017225654063104,pos
1540017149787398144,neg
1540017137208664064,neu
1540017135208071169,pos
1560850382670204928,neg
1540016934388989952,neg
1540016914310856706,neg
1540016881800777730,neu
1540016854470692864,neu
1540016850016280577,neg
1540016825504759809,neu
1582981396045344768,neu
1583594312977510400,pos
1540016530511233024,neg
1540016509191426053,pos
1540016405273346049,neu
1540016376257052673,pos
1540016125785817095,neu
1540944585442357253,neu
1540016061063614464,neg
1540016059373199361,neu
1540016051043409926,neg
1540016026351460353,neu
1540016022429868032,neu
1540015993925160960,neu
1540015992314765312,neg
1540015991723261953,pos
1540015985087987712,neg
1540015906360795138,neu
1540015867404197888,neg
1540015838526427136,pos
1572308206340419584,pos
1540015667684032514,neu
1540015606379970561,pos
1540015551539462144,neu
1540015511693627392,neu
1540015508287782921,neu
1540015400078958593,neu
1540015360979640320,pos
1540015345154539520,neu
1566765735485255681,neu
1583608269280784387,neu
1540015319389032454,neg
1540015298027442176,pos
1540015228896813057,neu
1540015126962749443,neu
1540015092997230592,pos
1540015066594123776,neg
1540015014505062403,neu
1540014952307736579,neu
1540015993925160960,neu
1574720084312047616,neu
1540014757536796672,neu
1540014720186474497,neu
1540014650842136582,neu
1540014579580866560,neu
1540014507703078916,neu
1540014305965375488,pos
1540014293764161541,neg
1540014282410278912,neg
1540014250327957507,neg
1568839202418180096,pos
1540014170866843649,neu
1540014100633247749,neu
1540014057868218372,neg
1540014012225798145,pos
1577834032502448128,pos
1540013749133778944,neu
1540013614593097729,pos
1540013518250033154,neg
1540013508888240133,neu
1540136168674787329,pos
1540013289228451840,neg
1540013262204461058,neu
1540013211122122752,pos
1540013123083681792,neg
1540013033942048768,neg
1540013000769298432,neg
1540012936202174465,pos
1540012921975078916,neg
1540012818585600000,neu
1540012806271115264,neg
1545928019864219649,neu
1540012749874421760,neu
1540012683046567936,neg
1540012570651803651,neg
1583608831166533633,neu
1540012427990949891,neg
1540012392112918535,neg
1540012390934347778,neu
1540012378443714562,neg
1540012343517741059,neu
1540012313066995712,neg
1583605912979525632,neu
1540012246495027202,neg
1540012241822666753,neg
1540012224340688897,neg
1540012173925273602,neg
1583605912979525632,neu
1540011954160521216,pos
1540011936473128964,neg
1583107074288148481,neg
1555634026785828864,neu
1540020603717128192,neg
1540011554208452637,neg
1540011460364992512,neu
1540011313040183297,neg
1540011302696927233,neg
1540011290281787393,pos
1582691206144086016,neg
1540011130944356353,pos
1540011096924454913,neg
1540011067488731139,neu
1540010994247794689,neu
1583608831166533633,neu
1570106177501155328,neu
1582252719032528896,neg
1540010848101474305,pos
1540010770033000450,neg
1540010732921573376,neg
1540010713456021505,neu
1540010696569757697,pos
1540010608187383809,neg
1540010514725670914,pos
1540010315953410048,neg
1583555964883456001,pos
1540010218775535617,pos
1540010186546487297,neg
1540010130326126594,neu
1540010045328564227,neg
1580614256944304128,neu
1540009826863955969,neg
1540009776905682946,neu
1540009753883058176,pos
1540009662690492418,pos
1540009620714012673,neu
1540009514195648512,pos
1540009476341829633,neg
1540009441730371585,neu
1540009307529531400,neu
1540009307470798849,neg
1540009211320492033,neu
1540009086665752577,neg
1540009075315982340,neu
1540009025517002752,neg
1540008967295967234,neu
1551298011858440200,pos
1540008790996787200,neu
1540008717755850752,neu
1582961884831313920,neu
1568291978844033025,neu
1540008076773888002,pos
1540008065176682496,pos
1540008027042054145,neu
1559909024002359297,neu
1540008027042054145,neu
1540007861169934336,pos
1540007798251163649,neu
1540007615425646593,pos
1540007500904370178,pos
1540007467723198464,pos
1540007397250449410,neu
1540007329667637249,neg
1540007154387673088,pos
1540007054663884800,neg
1557863825193459714,pos
1540007035080687616,neu
1540007023831572480,neg
1540007010619514880,neu
1540325541873688576,pos
1540006876213116930,neg
1540006779714764800,neg
1540006747682885632,neg
1540006658977538048,neg
1540006613137981442,neg
1540006489565396996,pos
1540006445432938497,neg
1540006404030963720,neg
1540006354315771905,neg
1540006163965698050,neg
1540006160908050432,neu
1540006138967728129,neg
1540006113516601345,neu
1540006006368903168,neu
1540005945182457856,neg
1540005900894830592,pos
1540005736519958529,neg
1540005720166486018,neg
1579355626597412865,neg
1540005612230217728,neg
1540005537277915136,neg
1540005520366600193,neg
1540005487424438280,neg
1540005457116495875,neg
1540005438292377600,neg
1540005334051430400,neg
1540005246084202496,neg
1540005202589351936,neg
1540005109626806273,pos
1540004996569251841,neu
1540004903828979717,pos
1540004883109117958,neu
1540012000582914049,neg
1540004838263738368,pos
1540004707070103552,neu
1540004473262718976,neg
1540004456078745610,neg
1540004315770888192,neu
1540004307306778627,neg
1540004299526340610,neu
1540004214948110338,neu
1540004094257012736,neg
1540004054151188481,neu
1540004005170094080,pos
1540004001340686338,pos
1540003982734757896,neg
1581407644954214400,neg
1540003949616431106,neg
1540003909388959751,neg
1540003844515586048,neg
1583608831166533633,neu
1540003688399491079,pos
1540003651908927489,neu
1540184081056546816,pos
1540003538570514432,neg
1540003438842597376,neg
1540003381888094213,neu
1540003365786161153,pos
1540003348874674176,neg
1540003322899451909,neu
1540003317518143490,neg
1540003316608147458,pos
1540003263881175041,pos
1540003149729398784,pos
1540003133597908992,pos
1540184081056546816,pos
1540003085262757893,pos
1540003035388289024,neg
1540002945839890432,neg
1540002927984738305,neu
1540002885227974657,neg
1540016914310856706,neg
1540002811299172354,neg
1540002753338015746,neu
1540002712775004167,neu
1540002625566932992,neg
1540002555744354307,pos
1540002551290105858,neg
1540002514753445888,neu
1540002513642049537,neg
1540002500887154690,neu
1540002461645246467,neu
1540002369328611331,neu
1540002238428577794,neg
1540002152466325505,neg
1540002129800216576,neg
1563160300781572099,neg
1540001962246246400,neg
1540001942058967040,pos
1540001938409914368,pos
1540001888652988416,neg
1540001884735524865,pos
1568436379427958784,neg
1540001745379553282,pos
1540001744733626375,neg
1540001699422683136,pos
1540001674441498624,neu
1582977800977682433,neu
1540001573660770304,neg
1540001451145138176,pos
1540001442429378563,neg
1540001435978502145,neg
1540001410904952832,neu
1540001255984078848,neu
1583606966756442112,neu
1540001239043293186,neu
1540001237965357058,pos
1583159215039737856,neu
1540001084349026304,neu
1540001041080516610,neg
1540001010197970949,pos
1540000955747520512,neg
1540000857261019138,neu
1540000806505779201,pos
1540000786373132288,neu
1566053708483502080,neu
1540000673135476736,neg
1540000671050735616,neg
1540000651870076929,pos
1540000615216152576,neu
1540000613983043586,neg
1550867955814121472,neu
1540000388795060228,neg
1540000378045038593,neu
1558264727863640065,neg
1583608831166533633,neu
1561381572212920321,neu
1540000212227424256,neu
1540000143541411841,neg
1555917421097238530,neu
1540000114202316803,neu
1540000022749642753,neu
1540000020816187393,neg
1583608831166533633,neu
1539999913307684864,neu
1539999866126045186,neu
1539999864716775424,neu
1539999863395520514,neg
1539999851143987200,pos
1539999817409220613,neg
1539999798371164161,pos
1539999794025959424,neg
1539999791924518912,neg
1539999758638616576,neu
1539999752061915138,neg
1539999583056662531,neu
1539999562357739521,pos
1539999557345574913,neg
1583608831166533633,neu
1544369788247572482,neg
1554915005614755843,neu
1539999390626205698,neu
1540295187695448064,neg
1539999325589307393,pos
1539999235004825601,neu
1539999216424067073,neg
1539999212917637121,neg
1539999199948849154,neu
1539999163437441024,neg
1539998899632496640,neg
1539998897497640960,neg
1539998883341803520,neu
1571539388571557890,neg
1539998770758385664,neg
1583608831166533633,neg
1539998741238874112,pos
1539998729184370694,neg
1539998701954932736,neg
1539998683361689600,pos
1539998658984398849,neu
1539998651287851010,pos
1539998648460795905,neu
1539998574011875328,pos
1539998536460341249,pos
1582970385204539397,neu
1562397870002786304,pos
1579220567978561539,neu
1539998223896612865,pos
1539998212152500224,pos
1539998120590950406,neg
1539997962063028225,neg
1539997849345220608,neg
1539997448990507009,pos
1539997421454954496,neg
1539997420268003330,pos
1539997337199812609,pos
1539997179322007552,neu
1539997086506164228,neu
1539997062766514176,neg
1539997059041968129,pos
1575187844347596800,neg
1539997017652469765,neg
1539997006634127360,neg
1539996972123291648,neg
1539996967270551552,pos
1539996952540102658,pos
1539996921061859331,pos
1539996849062412289,neu
1582392025902555136,neg
1539996827583451137,neg
1539996801268387847,neg
1539996762919813120,neg
1539996693982224385,neg
1539996612898201600,neu
1539996583005241345,pos
1539996453963239426,neu
1561399513059033088,pos
1540295187695448064,neg
1539996314167119873,neu
1539996297142407169,neu
1539996265265733633,neg
1539996189223178240,neg
1539996083266396162,neg
1539996026781720587,pos
1539995639425257472,neg
1583608831166533633,neu
1539995468679217153,neg
1555925929960132608,neu
1539995289683197952,neu
1539995221500493824,neu
1539995200722018304,neg
1539995136293306368,neu
1539995133470556160,pos
1539995130421190658,pos
1539995077770153985,neu
1539994667546296323,neg
1539994647468072960,neg
1539994632511229952,neg
1539994543122169856,neg
1583608831166533633,neu
1539994444103094272,neg
1539994422531825671,neu
1539994373185830914,neg
1539994351778004993,neg
1539994325978943489,neg
1539994321591668736,neg
1539994245892825088,neu
1539994193103396864,pos
1539994186044293121,neu
1563160300781572099,neu
1539993939956191232,neg
1539993931236212737,neu
1539993886894002184,neg
1565790970301538304,pos
1560003039548915714,neu
1539993778336964609,pos
1539993727732551680,neg
1539993698813059075,neu
1539993664092606467,neu
1539993613844856833,pos
1539993579229270019,neu
1557131949889781761,neg
1539993425633738753,neg
1539993195819548673,neg
1539993029976723456,pos
1539992992433545222,neg
1539992838494109698,neu
1539992810182549511,neg
1539992793229172736,pos
1539992730469810179,neg
1539992654003535874,neg
1582031409610301443,neg
1581285178018000896,pos
1539992375749115904,neg
1539992142982021120,neg
1539992130692808704,pos
1539992128809582592,neg
1539992091434139648,neu
1557026512926384129,pos
1539991972563374080,pos
1539991921401151490,neg
1539991873997111296,pos
1539991863263903746,neg
1539991669528985608,neu
1539991664504225792,neg
1539991555662139394,neg
1539991546862395395,neg
1539991492034535425,neg
1539991224584642560,neg
1539991110851887105,neg
1539990960171585537,pos
1539990890885877760,pos
1583500813947002880,neu
1539990887110950914,pos
1539990881687699461,pos
1539990834355277824,pos
1539990741686128640,neu
1539990659674902529,pos
1539990631006740480,neg
1539990624316919808,neg
1539990587272830982,neg
1539990583086809097,neu
1539990575679692801,neg
1539990546789408774,neu
1539990492317900801,pos
1539990463310094341,neg
1539990429848018949,neu
1539990419873865729,neg
1539990403994320899,neg
1539990247139950599,pos
1539990231646179328,pos
1539990113039650817,neu
1539990029883383809,neu
1539989994584129537,neu
1539989990914097153,neg
1539989793777811457,pos
1539989764857790466,pos
1539989759635890177,pos
1539989726085644290,neg
1539989599094816769,pos
1539989459206377473,pos
1539989401018720256,neu
1555350207864479744,neu
1539989323537387520,pos
1542410177088892929,neg
1539989138836946950,pos
1540068243011936257,neu
1539989118922285057,neg
1539989066896269317,pos
1539989034063331331,pos
1539989029738913793,neg
1539989004401184768,neu
1539988964395962370,pos
1550995108627095552,neg
1539988936117915651,neg
1539988830819844106,pos
1539988792404213761,neu
1539988712104366082,neg
1539988703132745730,neg
1539988681213313024,neg
1539988611680043012,neu
1539988549444960258,neg
1539988452497936386,neg
1539988373405851648,neg
1539988270221824002,neg
1539988247044132865,pos
1539988094476324866,neg
1539987966940135424,pos
1539987922631409664,neg
1539987817610317825,pos
1539987794046713856,neg
1539987711506976771,pos
1583607504558096385,neg
1539987623502020609,neg
1539987618087198720,pos
1539987462562451465,pos
1539987419935772674,neu
1539987365250404352,neg
1539987254311002113,neg
1562447808040353792,neg
1539987082592276480,neu
1539987043325026309,neg
1539986679074885633,pos
1573334492307136512,pos
1539986648729108492,neu
1539986576297664513,neg
1539986451408031746,neu
1539986435037593600,pos
1539986357203918851,neu
1539986301876830210,neu
1548809282031845376,neg
1539986226954076162,neu
1539986205588291589,neu
1539986185313030144,neg
1539986166195396610,neu
1539986142447259648,neg
1539986105990356995,neg
1539986018648072193,neu
1539986003208839169,neu
1582924423278886912,neu
1539985937291218945,neg
1539985933268914177,pos
1539985815648063491,neu
1539985726653304835,neg
1539985560663740419,neg
1539985521463771142,neg
1540038768610140169,neg
1581141799409967105,neu
1539985332346683392,neg
1539985299698229251,neu
1539985726653304835,neg
1539985122199588864,neg
1539985052473462785,pos
1539985040981073921,neg
1539985014338818051,pos
1539984938174488578,neu
1539984862567874562,neg
1539984804489433089,neg
1539984798013431809,neu
1539984757135663105,neu
1539984754174558209,neg
1539984751842541572,neu
1539984740463382529,neg
1539984672335208449,neg
1539984627481329675,neg
1539984561454682115,neu
1539984555167436803,neg
1540220169892528129,neu
1539984456471252992,neg
1539984432240726019,pos
1539984403501309961,neg
1539984353953988611,neu
1539984353891160066,neg
1539984327945101312,neg
1539984296986935298,pos
1539984263470354434,pos
1539984263206109186,neu
1539984149825683457,neg
1539984101482061824,neg
1539984095970738177,neu
1539984031814766593,neg
1554184669079293953,pos
1539983778457821184,neu
1539983716252094466,pos
1539983711231524865,neg
1539983665178050562,neg
1539983627735506948,neu
1539983547582353409,neg
1539983438849114112,neg
1539983389742321665,neg
1539983335337984004,neu
1539983302748168192,neg
1539983301452222469,neu
1539983296171589632,neg
1539983242983608321,neg
1539982949814358022,neg
1539982907950993408,neu
1539982879249383425,pos
1539982815558778880,neg
1539982720239017985,neg
1539982685594083329,neg
1552159568582496256,pos
1539982642019332096,neu
1539982625888260096,neg
1539982409508298752,pos
1539982391028113410,neu
1539982325181726720,neg
1539982296857681922,neg
1539982236145041408,pos
1539982174279041025,neg
1558883144283070464,neu
1560229112186392577,pos
1539981974722514945,neg
1539981962827468802,neg
1539981714512117760,pos
1539981683860144130,neu
1539982495923445761,neg
1539981612808634370,neg
1539981535671115777,neg
1539981498899726340,neu
1539981487013072897,neg
1539981475310968832,pos
1539981397787541505,neg
1539981309245886465,neg
1539981243101679616,neu
1539980948191776768,pos
1539980848333836296,neg
1583596000429711365,neu
1539980696097329152,neu
1539980657006460928,neu
1539980643009953795,neu
1539980642951348226,neg
1539980616602734593,neg
1583607504558096385,neu
1539980398448578560,neu
1539980329552945155,pos
1583606108064665600,pos
1539980281784016901,neu
1539980245796782082,neg
1581641915920838656,neu
1539980129321062400,neg
1539980106420084738,neg
1539980053374705664,neu
1539980041567838209,neg
1539980029190447104,neu
1539980009464647682,neu
1539980002950782976,neu
1539979991458500609,neu
1539979989113872387,pos
1539979803612389381,neu
1539979800806408192,neg
1539979785761394690,neg
1539979690672267265,pos
1539979680442376194,neg
1539979644023218180,neu
1539979595096670208,neg
1539979581918158848,neu
1539979564490924033,neu
1539979549051699200,neg
1539979529078427648,neg
1539979501324718082,pos
1539979482915897345,neu
1583533579350380544,neg
1539979453501251584,neg
1539979380759339013,neu
1583578907336286208,neu
1539979310882242564,pos
1539979306251821059,neg
1539979288832884739,pos
1539979261414707202,pos
1539979235930128386,pos
1539979192712007680,neg
1539979145886814209,neg
1539979113083158535,neg
1539979109798912000,neg
1539979071190351874,neg
1558065253367308296,neg
1539979055306604546,neu
1582595370567491584,neg
1539978977338703882,neu
1539978939111710721,neg
1539978938801348608,neu
1539978924935061504,neg
1564739607249444867,neu
1539978772769906688,neu
1539978699776327681,neu
1539978650099060739,neu
1539978638313095168,neu
1539978630595477506,pos
1539978629358227457,neu
1539978638313095168,neu
1576260182753132544,neg
1539978398562394112,neg
1540232150422888448,pos
1539978368585809922,pos
1583608831166533633,neg
1539978223429292032,neg
1582140983612821504,neg
1539978099705651201,neg
1539978037520789506,neu
1539977970256941057,pos
1539977934404026368,neg
1539977914833375232,neu
1539977767780900864,neg
1555580741391683584,pos
1539993579229270019,neu
1539977598561820672,neg
1539977485571350533,neu
1539977467900792832,neu
1539977448418185216,neg
1539977445083947010,neg
1583597584072921088,pos
1583605912979525632,neu
1539977334098460674,neu
1539977324212506624,neg
1539977073992818688,neu
1539977060185243648,neg
1539977045148635137,neu
1539976977318297601,neg
1579286119833047040,pos
1539976832593928192,neg
1539976781125394439,pos
1539976780722966528,neg
1555322250936688640,neu
1539976733893398528,neu
1539976657573842946,pos
1539976645146120192,pos
1540390466973302784,neu
1539976592776204288,neg
1539976568449241088,neg
1539976457048440833,neg
1539976419463180290,neu
1539976194996637699,neu
1539976146913206274,pos
1539976103409770498,pos
1539976066751639552,neg
1539975987256954880,neg
1539975924497539072,neu
1539975899201712130,neu
1539977106913824768,neg
1539975730448039937,neu
1539975666304618498,pos
1539975651800756225,neg
1539975648524939264,pos
1539975603507679232,pos
1554349394706673665,neu
1539975571756777472,neg
1539975468975157250,neu
1539975415241928704,neu
1539975409495728129,neu
1539975368253222924,neu
1539975357666697221,neu
1539975340709318656,neu
1539975309423849473,neu
1539975262347005954,neg
1539975232521240579,neu
1539977106913824768,neg
1539975225902637059,neu
1539975134273949700,neu
1539975122928357376,neg
1583605912979525632,pos
1539974936214679554,neu
1539974916421742592,neu
1539974880774344706,neu
1539974878182268929,neu
1539974872792563714,neu
1539974704152207363,neu
1542312136780701702,neu
1567575919082221568,neu
1539974583968641031,neu
1539974575143849984,neu
1539974541044117507,neg
1539974535339855876,neg
1539977106913824768,neg
1583608831166533633,neg
1539974420218843138,neu
1539974294301581313,neg
1539974199346724866,pos
1539974185765654529,neg
1539974165494607874,neu
1539974054832025603,neu
1539974045227028481,neu
1539974024209453058,neu
1539974019675344898,neg
1539973817623162880,neu
1539973805551996929,pos
1539973803102507008,neu
1539973724652199936,pos
1539973624672550915,pos
1539973612605542405,neu
1539973578145140736,neu
1539973469512691713,pos
1539973464227844096,pos
1567229812657225730,pos
1539973385907671040,neg
1539973223869054979,pos
1539972933082181632,pos
1539972815461285900,neg
1539972709274112001,neu
1539972611513282567,neg
1539972570157416454,neg
1539972417090596865,neu
1555702200453799936,neu
1539972347284705280,pos
1539972303819182082,neu
1539972217542303745,neg
1574906094186803200,neu
1539972142392979459,neu
1539972120670662662,neg
1539972102664531968,pos
1539972059966480389,neg
1539972042635653122,pos
1539971930609950720,neg
1539971860867141640,neg
1539971743149727749,neu
1539971728079589376,neu
1539971700405653504,neg
1539971679895441410,neg
1581082194847895552,neg
1583602248831365120,neg
1539971559250571264,neu
1539971552342441998,pos
1539971483962773504,pos
1539971438622281730,neg
1539971433698209797,pos
1539971427645808642,neu
1539971136716300291,neg
1539971064112881665,neg
1539971053413232640,neg
1539971004406960138,neu
1540226323355951105,pos
1568619661637435394,neu
1539970799611785218,neg
1539970792502358019,neg
1539970773778960384,neu
1539970722960855041,neu
1539970689246978048,neu
1559580676193648640,pos
1539970531327258625,neu
1539970528366039045,neg
1553155644248559616,neg
1539970431683158017,neg
1539970363647352835,neu
1539970117609455616,neu
1539970063918239747,neg
1539969920078794754,neg
1539969902542323714,neu
1539969896108290053,pos
1539969893017145344,neu
1583607504558096385,neu
1539969747013357570,pos
1583605912979525632,neu
1539969624808124418,neu
1539969601433239554,neg
1539969547012145153,neg
1539969529190555650,neu
1539969146275803147,neg
1539968992135172097,pos
1582675171877351424,neg
1539968916725805058,pos
1539968767395893250,neu
1539968719367024640,neg
1539968708755333125,neg
1539968686139707393,pos
1539968680737402880,neg
1539968657211633665,neg
1539968612286443525,pos
1539968585631555584,neg
1539968580556427268,pos
1539968520976334851,neg
1539968512084455429,neu
1539968511966994433,neg
1539968472909721607,neg
1539968467348164608,neg
1539968414336180224,neg
1580701501084745729,neu
1539968223059136517,pos
1539968200095309824,pos
1539968193367875584,pos
1583283616804900865,pos
1539968171251183619,neg
1539968132386672640,neg
1539967964492967937,neg
1539967900018036740,pos
1539967844439302144,pos
1539967788890001411,neg
1539967755679453185,neu
1539967709131292672,neu
1539967683118211073,pos
1539967535831040000,neu
1539967526590767105,neg
1539967509046202368,neu
1548720869500928001,neg
1539967417585045504,pos
1539967403559292929,neu
1539967401797623809,neg
1539967368381734912,neg
1539967277214248961,pos
1583582379871940608,neu
1539967219752325120,neg
1539967143638441984,neg
1539967114450153475,pos
1539967044459925504,neg
1539967016089464832,neg
1539966875005702145,neg
1539966804537122816,neu
1539966682457731076,neu
1539966639298400259,neg
1539966615898402816,neg
1539966592259194881,neg
1583500531460235270,neg
1539966494406086664,neg
1539966462994968578,neu
1539966449640275970,neg
1582041703938027520,neg
1539966413695229952,neu
1539966244924936192,pos
1583509802768306176,neg
1539966202587385857,neu
1539966186414395394,neg
1539966104843554816,pos
1539966066406744064,neg
1539966009657987073,neg
1539965974027304960,neg
1573085565343637504,neg
1539965750982520832,pos
1581747618425643008,pos
1539965614227349504,neg
1539965601237463046,neg
1539965584569507841,neg
1582595370567491584,neg
1539965510833430528,neg
1539965491359322115,neg
1539965486007349248,neg
1539965460808011776,neu
1570494882392973312,pos
1539965441010937857,neu
1539965415362908160,neu
1583608831166533633,neu
1539965402595282944,neg
1539965299339841538,neg
1583606966756442112,neu
1539965255803092997,pos
1583608831166533633,neg
1539965159791382531,neu
1539964964512727040,neg
1539964922099994624,pos
1539964890781302784,neg
1539964814033911809,neg
1539964755716235264,neu
1539964652733464577,neu
1553592875270766593,neg
1539964562178465797,neg
1554145523153735684,neu
1539964535737651200,neu
1539964530427539463,neu
1539964527248232450,neg
1539964479739498496,neg
1539964456565760001,pos
1539964403507990528,neu
1539964395748327426,neg
1573680400886632449,neg
1539964192014249986,neu
1539964188801376256,neg
1539964135068168193,neu
1582710306119512069,neg
1583608831166533633,neu
1539964066659274752,neg
1539964030479220736,neg
1539963945233948672,pos
1539963906998804480,neg
1539963871519297538,pos
1539963843014565892,neg
1539963719286931456,neg
1539963684486889473,neg
1539963658364768256,neg
1539963554950004736,pos
1539963525409415168,neg
1539963453762322432,neg
1539963436599169024,pos
1539963397726302210,pos
1539963361315753984,neg
1539963352029339651,neg
1539963300099739648,neg
1539963144768036864,pos
1583563781908881408,neg
1539963054246559744,neu
1539963029562859525,neu
1539962958486245381,neg
1539962947803422720,neg
